Fecha_datetime,Year,Month,Day,NO2_trop_mean,NO2_trop_std,WeekofYear,NO2_trop_mean_complete,NO2_trop_std_complete
2019-09-01T00:00:00Z,2019,9,1,4.6803693357601855e-5,3.244403456797322e-5,2019W35,4.6803693357601855e-5,3.244403456797322e-5
2019-09-02T00:00:00Z,2019,9,2,7.491244269655176e-5,5.097036262403707e-5,2019W36,7.491244269655176e-5,5.097036262403706e-5
2019-09-03T00:00:00Z,2019,9,3,8.65413187553157e-5,1.5295006556485398e-5,2019W36,8.65413187553157e-5,1.5295006556485398e-5
2019-09-04T00:00:00Z,2019,9,4,1.208724368728e-4,2.4661265955776228e-5,2019W36,1.208724368728e-4,2.4661265955776228e-5
2019-09-05T00:00:00Z,2019,9,5,5.475685212657002e-5,5.0771004226514564e-5,2019W36,5.475685212657002e-5,5.0771004226514564e-5
2019-09-06T00:00:00Z,2019,9,6,NA,NA,2019W36,5.4863537169359476e-5,1.0165623222664616e-4
2019-09-07T00:00:00Z,2019,9,7,NA,NA,2019W36,1.0526205274264041e-4,1.5800556307546604e-4
2019-09-08T00:00:00Z,2019,9,8,1.154584838204e-4,1.872659519677e-4,2019W36,1.1545848382039998e-4,1.8726595196770003e-4
2019-09-09T00:00:00Z,2019,9,9,NA,NA,2019W37,2.9253378359655536e-5,1.6702875690898246e-4
2019-09-10T00:00:00Z,2019,9,10,NA,NA,2019W37,0,1.1546294714858252e-4
2019-09-11T00:00:00Z,2019,9,11,NA,NA,2019W37,0,6.0881894746677914e-5
2019-09-12T00:00:00Z,2019,9,12,1.391906935699e-4,3.159897176344653e-5,2019W37,1.391906935698999e-4,3.159897176344649e-5
2019-09-13T00:00:00Z,2019,9,13,4.04095468689e-4,3.993425504477351e-5,2019W37,4.04095468689e-4,3.993425504477351e-5
2019-09-14T00:00:00Z,2019,9,14,7.028406094606831e-5,3.7881374516494896e-5,2019W37,7.028406094606833e-5,3.7881374516494896e-5
2019-09-15T00:00:00Z,2019,9,15,1.324110398083e-4,2.190727475951604e-5,2019W37,1.324110398083e-4,2.190727475951604e-5
2019-09-16T00:00:00Z,2019,9,16,1.1981962170045e-4,7.130194481538244e-5,2019W38,1.1981962170045e-4,7.130194481538244e-5
2019-09-17T00:00:00Z,2019,9,17,8.294092695023277e-5,2.258757041630622e-5,2019W38,8.294092695023277e-5,2.258757041630622e-5
2019-09-18T00:00:00Z,2019,9,18,2.393885104759e-4,2.336117292475812e-5,2019W38,2.393885104759e-4,2.3361172924758123e-5
2019-09-19T00:00:00Z,2019,9,19,1.438116345672e-4,1.150531788735044e-5,2019W38,1.438116345672e-4,1.150531788735044e-5
2019-09-20T00:00:00Z,2019,9,20,8.453244194851485e-5,1.0301999732483625e-5,2019W38,8.453244194851482e-5,1.0301999732483625e-5
2019-09-21T00:00:00Z,2019,9,21,5.721937687969059e-5,6.337767262326387e-6,2019W38,5.721937687969059e-5,6.337767262326387e-6
2019-09-22T00:00:00Z,2019,9,22,4.529203246833468e-5,1.514380111126e-4,2019W38,4.529203246833468e-5,1.5143801111260004e-4
2019-09-23T00:00:00Z,2019,9,23,1.653707731747e-4,5.2700480193641374e-5,2019W39,1.653707731747e-4,5.2700480193641374e-5
2019-09-24T00:00:00Z,2019,9,24,3.635183333071e-4,6.771311561247616e-5,2019W39,3.635183333071e-4,6.771311561247617e-5
2019-09-25T00:00:00Z,2019,9,25,1.465548625151e-4,0,2019W39,1.465548625151e-4,0
2019-09-26T00:00:00Z,2019,9,26,1.382487886405e-4,3.522436131879271e-5,2019W39,1.382487886405e-4,3.522436131879271e-5
2019-09-27T00:00:00Z,2019,9,27,9.970338009417967e-5,1.6056655963929147e-5,2019W39,9.970338009417967e-5,1.6056655963929147e-5
2019-09-28T00:00:00Z,2019,9,28,5.376445728358016e-5,1.1307733694750678e-5,2019W39,5.376445728358015e-5,1.1307733694750674e-5
2019-09-29T00:00:00Z,2019,9,29,4.293575864260354e-5,2.7290272087953986e-5,2019W39,4.293575864260354e-5,2.7290272087953986e-5
2019-09-30T00:00:00Z,2019,9,30,7.05877555682502e-5,1.852992111294643e-5,2019W40,7.05877555682502e-5,1.8529921112946434e-5
2019-10-01T00:00:00Z,2019,10,1,NA,NA,2019W40,9.644744634802643e-5,6.320037378984252e-6
2019-10-02T00:00:00Z,2019,10,2,NA,NA,2019W40,1.0937515434513922e-4,0
2019-10-03T00:00:00Z,2019,10,3,NA,NA,2019W40,1.0911856778796853e-4,3.843772645456347e-7
2019-10-04T00:00:00Z,2019,10,4,NA,NA,2019W40,9.542537490489434e-5,8.783043569685488e-6
2019-10-05T00:00:00Z,2019,10,5,6.80432639242966e-5,2.617566924014233e-5,2019W40,6.804326392429661e-5,2.617566924014233e-5
2019-10-06T00:00:00Z,2019,10,6,5.512081301882124e-5,4.566092920263045e-5,2019W40,5.512081301882124e-5,4.566092920263045e-5
2019-10-07T00:00:00Z,2019,10,7,1.0840898777025e-4,4.0638923225509726e-5,2019W41,1.0840898777025e-4,4.0638923225509726e-5
2019-10-08T00:00:00Z,2019,10,8,8.354339672044485e-5,2.3559605693671938e-5,2019W41,8.354339672044485e-5,2.3559605693671938e-5
2019-10-09T00:00:00Z,2019,10,9,1.479428070979e-4,1.186231577515289e-5,2019W41,1.479428070979e-4,1.186231577515289e-5
2019-10-10T00:00:00Z,2019,10,10,NA,NA,2019W41,1.3010630081407152e-4,1.3862944688322184e-5
2019-10-11T00:00:00Z,2019,10,11,6.344203199527818e-5,1.877068217437895e-5,2019W41,6.34420319952782e-5,1.8770682174378944e-5
2019-10-12T00:00:00Z,2019,10,12,NA,NA,2019W41,3.9269483299082266e-5,1.633660232635164e-5
2019-10-13T00:00:00Z,2019,10,13,3.547494039761671e-5,1.6855956364712413e-5,2019W41,3.547494039761669e-5,1.6855956364712413e-5
2019-10-14T00:00:00Z,2019,10,14,NA,NA,2019W42,1.365126558219924e-5,3.141819339681677e-5
2019-10-15T00:00:00Z,2019,10,15,NA,NA,2019W42,0,5.37453769501099e-5
2019-10-16T00:00:00Z,2019,10,16,NA,NA,2019W42,0,7.32177241570594e-5
2019-10-17T00:00:00Z,2019,10,17,NA,NA,2019W42,0,7.921545215013287e-5
2019-10-18T00:00:00Z,2019,10,18,6.37613209061609e-5,6.111877806179787e-5,2019W42,6.37613209061609e-5,6.111877806179789e-5
2019-10-19T00:00:00Z,2019,10,19,1.871150803564e-4,2.3572870512199743e-5,2019W42,1.871150803564e-4,2.3572870512199743e-5
2019-10-20T00:00:00Z,2019,10,20,NA,NA,2019W42,2.4062132136156724e-4,1.3663007053692199e-5
2019-10-21T00:00:00Z,2019,10,21,1.845801105772e-4,1.92606286522978e-5,2019W43,1.8458011057719998e-4,1.926062865229779e-5
2019-10-22T00:00:00Z,2019,10,22,6.543667931825695e-5,2.0146406618342942e-5,2019W43,6.543667931825695e-5,2.0146406618342942e-5
2019-10-23T00:00:00Z,2019,10,23,6.380401148642641e-5,2.5290733802288847e-5,2019W43,6.380401148642641e-5,2.5290733802288847e-5
2019-10-24T00:00:00Z,2019,10,24,7.465196716348397e-5,1.714265845068128e-5,2019W43,7.465196716348397e-5,1.714265845068128e-5
2019-10-25T00:00:00Z,2019,10,25,8.650260841746873e-5,1.6450947188836198e-5,2019W43,8.650260841746873e-5,1.6450947188836198e-5
2019-10-26T00:00:00Z,2019,10,26,4.330122648443613e-5,2.533213085279974e-5,2019W43,4.330122648443613e-5,2.533213085279974e-5
2019-10-27T00:00:00Z,2019,10,27,NA,NA,2019W43,4.1337886200149675e-5,2.8444757607251694e-5
2019-10-28T00:00:00Z,2019,10,28,NA,NA,2019W44,6.589602962696585e-5,2.6119481376519265e-5
2019-10-29T00:00:00Z,2019,10,29,5.979893191214398e-5,2.353744897088093e-5,2019W44,5.979893191214394e-5,2.353744897088093e-5
2019-10-30T00:00:00Z,2019,10,30,1.8770897440845147e-5,2.057284220684612e-5,2019W44,1.8770897440845147e-5,2.057284220684612e-5
2019-10-31T00:00:00Z,2019,10,31,6.525082883134241e-5,1.6860863379033026e-5,2019W44,6.525082883134241e-5,1.6860863379033026e-5
2019-11-01T00:00:00Z,2019,11,1,NA,NA,2019W44,8.274140202823183e-5,5.8049854153520726e-5
2019-11-02T00:00:00Z,2019,11,2,6.073905010722417e-5,8.023536685953499e-5,2019W44,6.0739050107224186e-5,8.0235366859535e-5
2019-11-03T00:00:00Z,2019,11,3,5.658386918930283e-5,3.2402876895399425e-5,2019W44,5.658386918930283e-5,3.2402876895399425e-5
2019-11-04T00:00:00Z,2019,11,4,NA,NA,2019W45,1.4586975716672618e-4,1.1079739018260402e-5
2019-11-05T00:00:00Z,2019,11,5,1.753631577738e-4,2.0080717671445083e-5,2019W45,1.753631577738e-4,2.0080717671445083e-5
2019-11-06T00:00:00Z,2019,11,6,6.661194897051547e-5,2.6772762196095258e-5,2019W45,6.661194897051547e-5,2.6772762196095258e-5
2019-11-07T00:00:00Z,2019,11,7,9.679120810825813e-5,1.7174476839894984e-5,2019W45,9.679120810825813e-5,1.7174476839894984e-5
2019-11-08T00:00:00Z,2019,11,8,5.7201983963044856e-5,4.072205769708738e-5,2019W45,5.7201983963044856e-5,4.072205769708738e-5
2019-11-09T00:00:00Z,2019,11,9,4.8987031281627744e-5,3.977658579701953e-5,2019W45,4.8987031281627744e-5,3.977658579701953e-5
2019-11-10T00:00:00Z,2019,11,10,3.4074334159157145e-5,1.4703391426633364e-5,2019W45,3.4074334159157145e-5,1.4703391426633364e-5
2019-11-11T00:00:00Z,2019,11,11,NA,NA,2019W46,7.150175680113166e-5,0
2019-11-12T00:00:00Z,2019,11,12,1.226566998001e-4,1.5538319592253926e-5,2019W46,1.226566998001e-4,1.5538319592253926e-5
2019-11-13T00:00:00Z,2019,11,13,1.116126353835e-4,7.617910593412874e-5,2019W46,1.116126353835e-4,7.617910593412874e-5
2019-11-14T00:00:00Z,2019,11,14,5.275433053742797e-5,1.9483713782661818e-5,2019W46,5.275433053742797e-5,1.9483713782661838e-5
2019-11-15T00:00:00Z,2019,11,15,1.42353054494e-4,4.066963955357743e-5,2019W46,1.42353054494e-4,4.066963955357743e-5
2019-11-16T00:00:00Z,2019,11,16,NA,NA,2019W46,1.2047720435727721e-4,5.3339542134462416e-5
2019-11-17T00:00:00Z,2019,11,17,4.590590151209413e-5,5.068814543236354e-5,2019W46,4.590590151209412e-5,5.068814543236353e-5
2019-11-18T00:00:00Z,2019,11,18,5.545241688765893e-5,5.434172848413441e-5,2019W47,5.545241688765893e-5,5.434172848413441e-5
2019-11-19T00:00:00Z,2019,11,19,1.1170182489204773e-4,3.076870942113504e-5,2019W47,1.1170182489204773e-4,3.076870942113504e-5
2019-11-20T00:00:00Z,2019,11,20,1.387607385815e-4,1.656529725956793e-5,2019W47,1.387607385815e-4,1.656529725956793e-5
2019-11-21T00:00:00Z,2019,11,21,1.067168205514e-4,1.176058785689002e-5,2019W47,1.067168205514e-4,1.176058785689002e-5
2019-11-22T00:00:00Z,2019,11,22,4.105149407603526e-5,9.417750160275652e-6,2019W47,4.105149407603526e-5,9.417750160275652e-6
2019-11-23T00:00:00Z,2019,11,23,3.901303980324781e-5,2.505288034166062e-5,2019W47,3.901303980324781e-5,2.505288034166062e-5
2019-11-24T00:00:00Z,2019,11,24,2.9599155518216336e-5,3.687524807006743e-5,2019W47,2.9599155518216336e-5,3.687524807006743e-5
2019-11-25T00:00:00Z,2019,11,25,NA,NA,2019W48,2.6306001818297437e-5,3.30363407700323e-5
2019-11-26T00:00:00Z,2019,11,26,NA,NA,2019W48,3.834377895148565e-5,2.151769847172316e-5
2019-11-27T00:00:00Z,2019,11,27,6.416082313569477e-5,1.4079230744681148e-5,2019W48,6.416082313569477e-5,1.407923074468113e-5
2019-11-28T00:00:00Z,2019,11,28,9.421943189108888e-5,1.2959925964813014e-5,2019W48,9.421943189108888e-5,1.2959925964813014e-5
2019-11-29T00:00:00Z,2019,11,29,8.769705595831358e-5,1.1971592542055493e-5,2019W48,8.769705595831358e-5,1.1971592542055494e-5
2019-11-30T00:00:00Z,2019,11,30,3.262799147971786e-5,4.776318813718512e-5,2019W48,3.262799147971786e-5,4.776318813718512e-5
2019-12-01T00:00:00Z,2019,12,1,3.842096553855122e-5,1.7353707664154873e-5,2019W48,3.842096553855122e-5,1.7353707664154873e-5
2019-12-02T00:00:00Z,2019,12,2,1.268416065117e-4,4.5430510562242085e-5,2019W49,1.268416065117e-4,4.5430510562242085e-5
2019-12-03T00:00:00Z,2019,12,3,NA,NA,2019W49,1.3494018966364734e-4,4.197949721838252e-5
2019-12-04T00:00:00Z,2019,12,4,NA,NA,2019W49,8.661766326418716e-5,1.3114377895611603e-5
2019-12-05T00:00:00Z,2019,12,5,6.684234623970953e-5,1.128206460100018e-5,2019W49,6.684234623970949e-5,1.1282064601000145e-5
2019-12-06T00:00:00Z,2019,12,6,1.020576532419e-4,4.567484236264037e-5,2019W49,1.020576532419e-4,4.567484236264037e-5
2019-12-07T00:00:00Z,2019,12,7,6.213963206391782e-5,2.082889673882022e-5,2019W49,6.213963206391782e-5,2.0828896738820215e-5
2019-12-08T00:00:00Z,2019,12,8,5.420914158144256e-5,2.0392221295175568e-5,2019W49,5.420914158144256e-5,2.0392221295175568e-5
2019-12-09T00:00:00Z,2019,12,9,1.221933716466e-4,2.56909550574108e-5,2019W50,1.221933716466e-4,2.56909550574108e-5
2019-12-10T00:00:00Z,2019,12,10,8.874310956263692e-5,5.1831090213072403e-5,2019W50,8.874310956263692e-5,5.1831090213072403e-5
2019-12-11T00:00:00Z,2019,12,11,8.43043512487718e-5,3.7579822119166974e-5,2019W50,8.43043512487718e-5,3.7579822119166974e-5
2019-12-12T00:00:00Z,2019,12,12,4.766789064206804e-5,8.283309680710298e-5,2019W50,4.766789064206804e-5,8.283309680710298e-5
2019-12-13T00:00:00Z,2019,12,13,1.469944564409e-4,0,2019W50,1.469944564409e-4,0
2019-12-14T00:00:00Z,2019,12,14,6.951380149826799e-5,7.480975798302309e-5,2019W50,6.951380149826799e-5,7.480975798302309e-5
2019-12-15T00:00:00Z,2019,12,15,NA,NA,2019W50,3.691347858661175e-5,1.0809969671405817e-4
2019-12-16T00:00:00Z,2019,12,16,9.004890836e-5,6.321247152583647e-5,2019W51,9.004890835999999e-5,6.321247152583649e-5
2019-12-17T00:00:00Z,2019,12,17,1.350424612439e-4,3.547019965015833e-6,2019W51,1.350424612439e-4,3.547019965015833e-6
2019-12-18T00:00:00Z,2019,12,18,6.931619155140421e-5,1.162806690424389e-5,2019W51,6.931619155140423e-5,1.162806690424389e-5
2019-12-19T00:00:00Z,2019,12,19,1.337245455553e-4,6.16175036891418e-5,2019W51,1.337245455553e-4,6.16175036891418e-5
2019-12-20T00:00:00Z,2019,12,20,NA,NA,2019W51,1.063672088274442e-4,5.3892127783816926e-5
2019-12-21T00:00:00Z,2019,12,21,2.4400528336599222e-5,2.1793322459468672e-5,2019W51,2.44005283365992e-5,2.1793322459468672e-5
2019-12-22T00:00:00Z,2019,12,22,3.157159655052996e-5,1.6589933709988277e-5,2019W51,3.157159655052996e-5,1.6589933709988277e-5
2019-12-23T00:00:00Z,2019,12,23,1.377735571002e-4,1.8341499227303044e-5,2019W52,1.377735571002e-4,1.8341499227303044e-5
2019-12-24T00:00:00Z,2019,12,24,5.330898796131727e-5,3.3072870378839115e-5,2019W52,5.330898796131727e-5,3.3072870378839115e-5
2019-12-25T00:00:00Z,2019,12,25,NA,NA,2019W52,3.338585220701061e-5,6.212049435067463e-5
2019-12-26T00:00:00Z,2019,12,26,6.432952666834686e-5,6.424261450421285e-5,2019W52,6.432952666834683e-5,6.424261450421285e-5
2019-12-27T00:00:00Z,2019,12,27,6.376035255852816e-5,2.102915252431426e-5,2019W52,6.376035255852816e-5,2.102915252431426e-5
2019-12-28T00:00:00Z,2019,12,28,NA,NA,2019W52,1.0167855644710421e-4,1.4189196860858743e-5
2019-12-29T00:00:00Z,2019,12,29,1.444822693194e-4,2.9917817038624645e-5,2019W52,1.4448226931939998e-4,2.991781703862463e-5
2019-12-30T00:00:00Z,2019,12,30,NA,NA,2020W01,1.3809840121256403e-4,3.1647580115368656e-5
2019-12-31T00:00:00Z,2019,12,31,NA,NA,2020W01,9.771251642257114e-5,2.0341107938207814e-5
2020-01-01T00:00:00Z,2020,1,1,NA,NA,2020W01,5.5824842810102835e-5,6.343536051599224e-6
2020-01-02T00:00:00Z,2020,1,2,4.4935608235840514e-5,0,2020W01,4.4935608235840535e-5,3.3881317890172014e-21
2020-01-03T00:00:00Z,2020,1,3,7.039428232971884e-5,7.659244182231844e-6,2020W01,7.039428232971884e-5,7.659244182231844e-6
2020-01-04T00:00:00Z,2020,1,4,5.926337090741396e-5,1.7439089804670333e-5,2020W01,5.926337090741395e-5,1.7439089804670333e-5
2020-01-05T00:00:00Z,2020,1,5,3.414791353861801e-5,2.925538745315687e-5,2020W01,3.414791353861801e-5,2.925538745315687e-5
2020-01-06T00:00:00Z,2020,1,6,4.1167612352691775e-5,6.112705320734344e-5,2020W02,4.116761235269178e-5,6.112705320734344e-5
2020-01-07T00:00:00Z,2020,1,7,5.9333866647545485e-5,5.625257848785528e-7,2020W02,5.9333866647545485e-5,5.625257848785528e-7
2020-01-08T00:00:00Z,2020,1,8,5.7287420296622655e-5,8.304345907608682e-5,2020W02,5.728742029662266e-5,8.304345907608682e-5
2020-01-09T00:00:00Z,2020,1,9,1.335921098051e-4,3.1109961447093946e-5,2020W02,1.335921098051e-4,3.1109961447093946e-5
2020-01-10T00:00:00Z,2020,1,10,6.190732090348114e-5,0,2020W02,6.190732090348114e-5,0
2020-01-11T00:00:00Z,2020,1,11,1.1751528055000608e-4,3.386812066397208e-5,2020W02,1.1751528055000608e-4,3.386812066397208e-5
2020-01-12T00:00:00Z,2020,1,12,6.098619113597386e-5,1.13402462160665e-5,2020W02,6.098619113597383e-5,1.1340246216066493e-5
2020-01-13T00:00:00Z,2020,1,13,5.480672489411058e-5,3.651255601113054e-5,2020W03,5.480672489411058e-5,3.651255601113054e-5
2020-01-14T00:00:00Z,2020,1,14,6.963287930967229e-5,3.608315388276896e-5,2020W03,6.963287930967229e-5,3.6083153882768954e-5
2020-01-15T00:00:00Z,2020,1,15,8.703503207467619e-5,2.724632725530404e-5,2020W03,8.703503207467619e-5,2.724632725530404e-5
2020-01-16T00:00:00Z,2020,1,16,1.206247647192e-4,2.006600193528218e-5,2020W03,1.206247647192e-4,2.006600193528218e-5
2020-01-17T00:00:00Z,2020,1,17,6.6858096013269007e-005,2.9876305037653983e-5,2020W03,6.6858096013269007e-005,2.9876305037653983e-5
2020-01-18T00:00:00Z,2020,1,18,5.445877596535564e-5,1.5217912498801094e-5,2020W03,5.445877596535564e-5,1.5217912498801094e-5
2020-01-19T00:00:00Z,2020,1,19,4.543626785684786e-5,1.9251245179932613e-5,2020W03,4.543626785684786e-5,1.9251245179932613e-5
2020-01-20T00:00:00Z,2020,1,20,7.512447817756633e-5,2.5307829895396422e-5,2020W04,7.512447817756633e-5,2.5307829895396422e-5
2020-01-21T00:00:00Z,2020,1,21,NA,NA,2020W04,7.418256549186242e-5,3.0492790210603358e-5
2020-01-22T00:00:00Z,2020,1,22,5.436319053661158e-5,2.8739618198037707e-5,2020W04,5.436319053661158e-5,2.8739618198037707e-5
2020-01-23T00:00:00Z,2020,1,23,5.513084313371105e-5,1.9663532033468965e-5,2020W04,5.513084313371105e-5,1.9663532033468965e-5
2020-01-24T00:00:00Z,2020,1,24,7.918046691264025e-5,2.642817172317694e-5,2020W04,7.918046691264025e-5,2.642817172317694e-5
2020-01-25T00:00:00Z,2020,1,25,7.326968641210736e-5,3.1102790805298816e-5,2020W04,7.326968641210736e-5,3.1102790805298816e-5
2020-01-26T00:00:00Z,2020,1,26,6.77328946148025e-5,2.0366094294282294e-5,2020W04,6.77328946148025e-5,2.0366094294282294e-5
2020-01-27T00:00:00Z,2020,1,27,6.915537637154935e-5,2.468109620337223e-5,2020W05,6.915537637154935e-5,2.468109620337223e-5
2020-01-28T00:00:00Z,2020,1,28,4.804504790554272e-5,7.530370321375465e-5,2020W05,4.804504790554272e-5,7.530370321375465e-5
2020-01-29T00:00:00Z,2020,1,29,NA,NA,2020W05,2.1597925404737893e-5,5.715696865431531e-5
2020-01-30T00:00:00Z,2020,1,30,7.238328424506454e-5,1.4924321422954695e-5,2020W05,7.238328424506453e-5,1.4924321422954721e-5
2020-01-31T00:00:00Z,2020,1,31,1.777822998387e-4,1.822032349566317e-5,2020W05,1.777822998387e-4,1.822032349566317e-5
2020-02-01T00:00:00Z,2020,2,1,6.159214510973902e-5,2.880883938924537e-5,2020W05,6.159214510973902e-5,2.8808839389245366e-5
2020-02-02T00:00:00Z,2020,2,2,4.7890729626405806e-5,1.8151995594318443e-5,2020W05,4.7890729626405806e-5,1.8151995594318443e-5
2020-02-03T00:00:00Z,2020,2,3,6.213932543683916e-5,1.68657767880862e-5,2020W06,6.213932543683916e-5,1.68657767880862e-5
2020-02-04T00:00:00Z,2020,2,4,6.911440450407374e-5,1.6526083483483182e-5,2020W06,6.911440450407374e-5,1.6526083483483182e-5
2020-02-05T00:00:00Z,2020,2,5,NA,NA,2020W06,4.861940868905726e-5,4.005775020543101e-5
2020-02-06T00:00:00Z,2020,2,6,3.197971911172581e-5,6.201123497439606e-5,2020W06,3.197971911172581e-5,6.201123497439606e-5
2020-02-07T00:00:00Z,2020,2,7,NA,NA,2020W06,4.8806087500602555e-5,5.2714852210092585e-5
2020-02-08T00:00:00Z,2020,2,8,5.605606080392892e-5,3.0480687820842813e-5,2020W06,5.605606080392893e-5,3.0480687820842816e-5
2020-02-09T00:00:00Z,2020,2,9,4.241801561156904e-5,1.9066725335160817e-5,2020W06,4.241801561156904e-5,1.9066725335160817e-5
2020-02-10T00:00:00Z,2020,2,10,9.738902398494496e-5,1.7006580984691918e-5,2020W07,9.738902398494494e-5,1.7006580984691918e-5
2020-02-11T00:00:00Z,2020,2,11,6.606819777249402e-5,2.1428325886703737e-5,2020W07,6.606819777249402e-5,2.1428325886703737e-5
2020-02-12T00:00:00Z,2020,2,12,4.6978964283354524e-5,2.9821456302150583e-5,2020W07,4.6978964283354524e-5,2.9821456302150583e-5
2020-02-13T00:00:00Z,2020,2,13,5.7383700837855614e-5,2.4557787067908927e-5,2020W07,5.7383700837855614e-5,2.4557787067908927e-5
2020-02-14T00:00:00Z,2020,2,14,9.919884217358342e-5,1.0848433718521588e-5,2020W07,9.919884217358342e-5,1.084843371852159e-5
2020-02-15T00:00:00Z,2020,2,15,7.808510876043881e-5,1.2521397494044964e-5,2020W07,7.808510876043881e-5,1.2521397494044964e-5
2020-02-16T00:00:00Z,2020,2,16,1.0493779816e-4,2.542461543257988e-5,2020W07,1.0493779816000001e-4,2.5424615432579877e-5
2020-02-17T00:00:00Z,2020,2,17,NA,NA,2020W08,8.013705184214289e-5,1.7633473017747806e-5
2020-02-18T00:00:00Z,2020,2,18,5.096847084358083e-5,1.654834553599156e-5,2020W08,5.0968470843580844e-5,1.654834553599156e-5
2020-02-19T00:00:00Z,2020,2,19,7.412884867225574e-5,3.569177598757839e-5,2020W08,7.412884867225574e-5,3.569177598757839e-5
2020-02-20T00:00:00Z,2020,2,20,5.205062416761873e-5,1.1513776109477552e-5,2020W08,5.205062416761873e-5,1.1513776109477547e-5
2020-02-21T00:00:00Z,2020,2,21,4.061019056058025e-5,6.157131479959807e-6,2020W08,4.061019056058025e-5,6.157131479959807e-6
2020-02-22T00:00:00Z,2020,2,22,1.155756803736e-4,1.479372030139717e-5,2020W08,1.1557568037360002e-4,1.4793720301397172e-5
2020-02-23T00:00:00Z,2020,2,23,3.502786668978568e-5,5.908750397091326e-5,2020W08,3.502786668978568e-5,5.908750397091326e-5
2020-02-24T00:00:00Z,2020,2,24,3.66604706395667e-5,1.042760228886e-4,2020W09,3.66604706395667e-5,1.042760228886e-4
2020-02-25T00:00:00Z,2020,2,25,7.162637112161896e-5,1.075013210533e-4,2020W09,7.162637112161896e-5,1.075013210533e-4
2020-02-26T00:00:00Z,2020,2,26,1.452145195759e-4,7.623633193796632e-5,2020W09,1.452145195759e-4,7.623633193796632e-5
2020-02-27T00:00:00Z,2020,2,27,1.550478656973e-4,3.5439106096118725e-5,2020W09,1.550478656973e-4,3.5439106096118725e-5
2020-02-28T00:00:00Z,2020,2,28,2.3453840203e-4,4.2127950781309815e-5,2020W09,2.3453840203e-4,4.2127950781309815e-5
2020-02-29T00:00:00Z,2020,2,29,9.128020809430379e-5,6.480912722750008e-5,2020W09,9.128020809430379e-5,6.480912722750008e-5
2020-03-01T00:00:00Z,2020,3,1,8.534703911457818e-5,1.577089211697e-4,2020W09,8.534703911457818e-5,1.577089211697e-4
2020-03-02T00:00:00Z,2020,3,2,1.257406014593e-4,4.090022871274111e-5,2020W10,1.257406014593e-4,4.090022871274111e-5
2020-03-03T00:00:00Z,2020,3,3,1.140425798647e-4,2.973704286494215e-5,2020W10,1.140425798647e-4,2.9737042864942156e-5
2020-03-04T00:00:00Z,2020,3,4,1.703948653719e-4,2.813241857999604e-5,2020W10,1.703948653719e-4,2.813241857999604e-5
2020-03-05T00:00:00Z,2020,3,5,7.273589912617755e-5,2.0317130843366126e-5,2020W10,7.273589912617755e-5,2.0317130843366126e-5
2020-03-06T00:00:00Z,2020,3,6,8.96369813819458e-5,1.4520249542720848e-5,2020W10,8.96369813819458e-5,1.4520249542720848e-5
2020-03-07T00:00:00Z,2020,3,7,5.592228004201302e-5,1.7469901291427994e-5,2020W10,5.5922280042013014e-5,1.7469901291427994e-5
2020-03-08T00:00:00Z,2020,3,8,NA,NA,2020W10,6.389726670112328e-5,6.94421569695243e-5
2020-03-09T00:00:00Z,2020,3,9,6.456873168223167e-5,9.116574366663432e-5,2020W11,6.456873168223167e-5,9.116574366663433e-5
2020-03-10T00:00:00Z,2020,3,10,5.302225998339958e-5,2.494292093656927e-5,2020W11,5.302225998339958e-5,2.494292093656927e-5
2020-03-11T00:00:00Z,2020,3,11,NA,NA,2020W11,2.8582178075558937e-4,0
2020-03-12T00:00:00Z,2020,3,12,3.879021215692e-4,1.0223424591248818e-5,2020W11,3.8790212156919994e-4,1.0223424591248814e-5
2020-03-13T00:00:00Z,2020,3,13,7.96813134516167e-5,3.574062513164884e-5,2020W11,7.96813134516167e-5,3.574062513164884e-5
2020-03-14T00:00:00Z,2020,3,14,NA,NA,2020W11,0,2.8683173320786735e-5
2020-03-15T00:00:00Z,2020,3,15,2.9672177233834206e-5,1.2618766746406064e-5,2020W11,2.9672177233834146e-5,1.2618766746406059e-5
2020-03-16T00:00:00Z,2020,3,16,4.961355946123437e-5,1.6000435258401193e-5,2020W12,4.961355946123437e-5,1.6000435258401193e-5
2020-03-17T00:00:00Z,2020,3,17,NA,NA,2020W12,8.920580374277182e-5,2.1052989234616295e-5
2020-03-18T00:00:00Z,2020,3,18,9.749094160473792e-5,2.004435997825433e-5,2020W12,9.749094160473794e-5,2.004435997825433e-5
2020-03-19T00:00:00Z,2020,3,19,4.261119459857279e-5,1.7987110576610076e-5,2020W12,4.261119459857279e-5,1.7987110576610076e-5
2020-03-20T00:00:00Z,2020,3,20,5.623138162042979e-5,2.8729411524762376e-5,2020W12,5.6231381620429794e-5,2.8729411524762376e-5
2020-03-21T00:00:00Z,2020,3,21,3.389468218849897e-5,1.763716110147267e-5,2020W12,3.389468218849897e-5,1.763716110147267e-5
2020-03-22T00:00:00Z,2020,3,22,3.554002703591222e-5,8.824135219011617e-6,2020W12,3.554002703591222e-5,8.824135219011615e-6
2020-03-23T00:00:00Z,2020,3,23,2.7714175186368653e-5,1.6767701758193884e-5,2020W13,2.7714175186368653e-5,1.6767701758193884e-5
